Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Motor Hacmi,Motor Gücü,Çekiş,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Takasa Uygun,Kimden
482500,ANTALYA ,20364112,2022-10-27,BMW,5 Serisi,520d Standart,2007,304000,Otomatik,Dizel,Sedan,1995,163,Arkadan İtiş,6.9,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
415000,EDİRNE ,20866572,2022-10-27,BMW,3 Serisi,318i Standart,2005,158000,Otomatik,Benzin,Sedan,1995,143,Arkadan İtiş,8.1,63,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
1050000,KONYA ,20066543,2022-10-27,BMW,5 Serisi,520i Premium,2014,177000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
930000,SAMSUN ,20832858,2022-10-27,BMW,5 Serisi,520d Comfort,2012,145000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,2 boyalı,Takasa Uygun Değil,Galeriden
990000,ANTALYA ,21250659,2022-10-27,BMW,5 Serisi,520d Premium,2013,157000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,Belirtilmemiş,Takasa Uygun Değil,Galeriden
1920000,KONYA ,21250645,2022-10-27,BMW,5 Serisi,520d xDrive Luxury Line,2017,91350,Otomatik,Dizel,Sedan,1995,190,4WD (Sürekli),5.2,66,2 boyalı,Takasa Uygun,Galeriden
1400000,ANKARA ,20832625,2022-10-27,BMW,3 Serisi,318i Edition Sport Line,2018,12000,Otomatik,Benzin,Sedan,1499,136,Arkadan İtiş,5.0,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
352500,BURSA ,21250411,2022-10-27,BMW,3 Serisi,320d Premium,2005,371000,Düz,Dizel,Sedan,1995,163,Arkadan İtiş,5.7,60,Belirtilmemiş,Takasa Uygun Değil,Galeriden
415000,MERSİN ,21250365,2022-10-27,BMW,1 Serisi,116i Comfort,2012,188000,Otomatik,Benzin,Hatchback/5,1598,136,Arkadan İtiş,5.6,52,Belirtilmemiş,Takasa Uygun,Galeriden
1340000,İZMİR ,21250320,2022-10-27,BMW,3 Serisi,320i First Edition Sport Line,2019,130650,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.0,59,Belirtilmemiş,Takasa Uygun,Galeriden
750000,MERSİN ,20833006,2022-10-27,BMW,5 Serisi,520d Exclusive,2011,310000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,3 boyalı,Takasa Uygun Değil,Sahibinden
715000,ANKARA ,21250134,2022-10-27,BMW,3 Serisi,320d Technology,2012,195000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1099950,KONYA ,21204324,2022-10-27,BMW,2 Serisi,216d Gran Coupe First Edition Sport Line,2020,36000,Otomatik,Dizel,Coupe,1496,116,Önden Çekiş,4.5,42,Belirtilmemiş,Takasa Uygun,Galeriden
309950,KONYA ,21106291,2022-10-27,BMW,5 Serisi,530i Standart,2003,378000,Otomatik,LPG & Benzin,Sedan,2979,231,Arkadan İtiş,10.7,70,"1 değişen, 11 boyalı",Takasa Uygun,Galeriden
275000,İSTANBUL ,21249980,2022-10-27,BMW,5 Serisi,520d Standart,2003,332000,Düz,Dizel,Sedan,1951,136,Arkadan İtiş,5.9,70,Belirtilmemiş,Takasa Uygun,Galeriden
140000,SAKARYA ,21249947,2022-10-27,BMW,3 Serisi,318i M Sport,1998,340000,Otomatik,LPG & Benzin,Sedan,1499,136,Arkadan İtiş,5.0,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
685000,MUĞLA ,21249974,2022-10-27,BMW,1 Serisi,116d Joy,2016,51000,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,4.1,52,1 boyalı,Takasa Uygun Değil,Galeriden
525000,AMASYA ,21249830,2022-10-27,BMW,3 Serisi,320d M Sport,2010,220000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.3,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
177500,ANKARA ,21249839,2022-10-27,BMW,3 Serisi,316i Compact,2004,352000,Düz,LPG & Benzin,Hatchback/3,1895,105,Arkadan İtiş,7.7,52,Belirtilmemiş,Takasa Uygun,Galeriden
1285000,ANTALYA ,21249799,2022-10-27,BMW,5 Serisi,520i Executive M Sport,2014,92000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Belirtilmemiş,Takasa Uygun Değil,Galeriden
850000,GAZİANTEP ,21249589,2022-10-27,BMW,3 Serisi,320i ED Modern Line Plus,2015,113000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.4,60,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
554500,KÜTAHYA ,21204888,2022-10-27,BMW,1 Serisi,118i Urban Line,2012,155000,Otomatik,Benzin,Hatchback/5,1598,170,Arkadan İtiş,5.6,52,Tamamı orjinal,Takasa Uygun,Galeriden
691000,ŞANLIURFA ,21161126,2022-10-27,BMW,3 Serisi,320d Modern Line,2012,280000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Belirtilmemiş,Takasa Uygun Değil,Galeriden
1765000,SAMSUN ,20729637,2022-10-27,BMW,5 Serisi,520i Luxury Line,2018,95000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.5,68,Belirtilmemiş,Takasa Uygun,Galeriden
269000,İZMİR ,20440363,2022-10-27,BMW,7 Serisi,728i,1998,300000,Otomatik,LPG & Benzin,Sedan,2793,193,Arkadan İtiş,11.1,85,"2 değişen, 11 boyalı",Takasa Uygun,Sahibinden
784000,SAKARYA ,21249232,2022-10-27,BMW,1 Serisi,116d M Plus,2015,69000,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,4.1,52,1 boyalı,Takasa Uygun Değil,Sahibinden
940000,KAHRAMANMARAŞ ,20448169,2022-10-27,BMW,3 Serisi,318i Edition M Sport,2017,92000,Otomatik,Benzin,Sedan,1499,136,Arkadan İtiş,5.0,60,2 değişen,Takasa Uygun,Galeriden
1699900,İSTANBUL ,21249182,2022-10-27,BMW,5 Serisi,520i Executive,2017,40450,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun Değil,Galeriden
1100000,SAMSUN ,21248996,2022-10-27,BMW,5 Serisi,525d xDrive M Sport,2013,239000,Otomatik,Dizel,Sedan,1995,218,4WD (Sürekli),5.1,70,4 boyalı,Takasa Uygun Değil,Sahibinden
665000,ANKARA ,21248600,2022-10-27,BMW,3 Serisi,320d Techno Plus,2013,249500,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
950000,KAYSERİ ,21248235,2022-10-27,BMW,5 Serisi,520i M Sport,2014,200000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
305000,ESKİŞEHİR ,21248269,2022-10-27,BMW,3 Serisi,320d Standart,2005,215000,Düz,Dizel,Sedan,1995,150,Arkadan İtiş,5.7,63,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
2090000,ESKİŞEHİR ,20641457,2022-10-27,BMW,5 Serisi,520i Special Edition Luxury,2021,3200,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,7.1,68,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1100000,TEKİRDAĞ ,21248682,2022-10-27,BMW,2 Serisi,216d Gran Coupe First Edition Sport Line,2021,39450,Otomatik,Dizel,Coupe,1496,116,Önden Çekiş,4.5,42,Tamamı orjinal,Takasa Uygun Değil,Yetkili Bayiden
920000,İSTANBUL ,20970875,2022-10-27,BMW,5 Serisi,520i Premium,2015,150000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Belirtilmemiş,Takasa Uygun Değil,Galeriden
575000,ANKARA ,21248289,2022-10-27,BMW,1 Serisi,116i M Sport,2014,175000,Otomatik,Benzin,Hatchback/5,1598,136,Arkadan İtiş,5.6,52,3 boyalı,Takasa Uygun Değil,Sahibinden
900000,İSTANBUL ,20861518,2022-10-27,BMW,4 Serisi,418i Gran Coupe Gran Coupe,2016,113000,Otomatik,Benzin,Coupe,1499,136,Arkadan İtiş,5.2,60,Belirtilmemiş,Takasa Uygun,Sahibinden
765750,ANKARA ,21248364,2022-10-27,BMW,1 Serisi,118i Joy Plus,2016,50000,Otomatik,Benzin,Hatchback/5,1499,136,Arkadan İtiş,5.2,52,Tamamı orjinal,Takasa Uygun,Galeriden
276500,İSTANBUL ,21215199,2022-10-27,BMW,3 Serisi,318i Standart,2005,324000,Otomatik,LPG & Benzin,Sedan,1995,129,Arkadan İtiş,7.9,60,Belirtilmemiş,Takasa Uygun,Galeriden
2050000,TEKİRDAĞ ,20696569,2022-10-27,BMW,3 Serisi,320i M Sport,2022,7100,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.0,59,Belirtilmemiş,Takasa Uygun Değil,Galeriden
730000,ADANA ,20857637,2022-10-27,BMW,1 Serisi,118i Joy Plus,2016,37500,Otomatik,Benzin,Hatchback/5,1499,136,Arkadan İtiş,5.2,52,1 değişen,Takasa Uygun Değil,Sahibinden
780000,MERSİN ,21247954,2022-10-27,BMW,3 Serisi,320i ED Modern Line Plus,2014,204000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.4,60,Belirtilmemiş,Takasa Uygun,Sahibinden
270000,KONYA ,21246933,2022-10-27,BMW,3 Serisi,320i,2001,175000,Otomatik,Benzin,Sedan,1991,170,Arkadan İtiş,9.4,63,Belirtilmemiş,Takasa Uygun,Sahibinden
352000,İSTANBUL ,21246503,2022-10-27,BMW,3 Serisi,320i,2003,170000,Otomatik,LPG & Benzin,Sedan,2171,170,Arkadan İtiş,9.4,63,Belirtilmemiş,Takasa Uygun,Sahibinden
284000,ADANA ,21245210,2022-10-27,BMW,1 Serisi,116i Standart,2005,220000,Düz,LPG & Benzin,Hatchback/5,1596,115,Arkadan İtiş,7.5,50,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1000000,İSTANBUL ,21245677,2022-10-27,BMW,5 Serisi,520i Premium,2015,119000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Belirtilmemiş,Takasa Uygun,Sahibinden
505000,İSTANBUL ,21246835,2022-10-27,BMW,3 Serisi,316i Modern Line,2012,196000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,"1 değişen, 8 boyalı",Takasa Uygun Değil,Sahibinden
1030000,ANTALYA ,20763648,2022-10-27,BMW,5 Serisi,525d xDrive M Sport,2013,231000,Otomatik,Dizel,Sedan,1995,218,4WD (Sürekli),5.1,70,Tamamı orjinal,Takasa Uygun,Galeriden
837000,İSTANBUL ,21246368,2022-10-27,BMW,5 Serisi,520i Comfort,2013,200000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,"1 değişen, 2 boyalı",Takasa Uygun Değil,Sahibinden
786500,ANTALYA ,21247786,2022-10-27,BMW,3 Serisi,320i ED Standart,2015,145000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.4,60,Tamamı orjinal,Takasa Uygun,Galeriden
470000,İSTANBUL ,21246405,2022-10-27,BMW,3 Serisi,325Ci,2001,243000,Otomatik,LPG & Benzin,-,2494,192,Arkadan İtiş,9.9,63,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
850000,İSTANBUL ,21247801,2022-10-27,BMW,1 Serisi,116d Premium Line,2018,88058,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,3.9,52,Belirtilmemiş,Takasa Uygun,Galeriden
555000,ANTALYA ,21247791,2022-10-27,BMW,1 Serisi,116i Comfort,2013,69000,Otomatik,Benzin,Hatchback/5,1598,136,Arkadan İtiş,5.6,52,3 boyalı,Takasa Uygun,Galeriden
303000,BURSA ,20415812,2022-10-27,BMW,1 Serisi,116i Standart,2008,322000,Otomatik,Benzin,Hatchback/3,1597,116,Arkadan İtiş,7.5,53,"1 değişen, 8 boyalı",Takasa Uygun Değil,Galeriden
615000,İZMİR ,21244445,2022-10-27,BMW,3 Serisi,316i Sport Line,2012,245000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,"1 değişen, 5 boyalı",Takasa Uygun Değil,Sahibinden
850000,ANKARA ,20446666,2022-10-27,BMW,3 Serisi,320d Technology,2013,226000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
6350000,İSTANBUL ,21247745,2022-10-27,BMW,7 Serisi,730i Long M Excellence,2020,57200,Otomatik,Benzin,Sedan,1998,265,Arkadan İtiş,7.1,78,1 değişen,Takasa Uygun,Galeriden
635000,KONYA ,21246508,2022-10-27,BMW,3 Serisi,320d M Sport,2013,213000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,"1 değişen, 7 boyalı",Takasa Uygun Değil,Sahibinden
732000,ANKARA ,21246595,2022-10-27,BMW,1 Serisi,116d Joy Plus,2017,84000,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,4.1,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
944000,İSTANBUL ,21245875,2022-10-27,BMW,3 Serisi,320i ED 40th Year Edition,2016,53300,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,"1 değişen, 5 boyalı",Takasa Uygun Değil,Sahibinden
375000,İZMİR ,21244419,2022-10-27,BMW,1 Serisi,116i M Sport,2009,168000,Otomatik,Benzin,Hatchback/5,1596,116,Arkadan İtiş,7.5,53,3 boyalı,Takasa Uygun Değil,Sahibinden
222000,İZMİR ,21245644,2022-10-27,BMW,1 Serisi,116i Standart,2006,212471,Düz,LPG & Benzin,Hatchback/5,1596,115,Arkadan İtiş,7.5,50,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
940000,İSTANBUL ,20850101,2022-10-27,BMW,4 Serisi,420d Sport Line,2013,201000,Otomatik,Dizel,Coupe,1995,184,Arkadan İtiş,4.6,57,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
416500,HATAY ,21247200,2022-10-27,BMW,3 Serisi,320d Premium,2010,195000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,4.8,60,Belirtilmemiş,Takasa Uygun Değil,Galeriden
2550000,İSTANBUL ,21064834,2022-10-27,BMW,4 Serisi,420i Edition M Sport,2022,6750,Otomatik,Benzin,Coupe,1597,170,Arkadan İtiş,6.1,59,Tamamı orjinal,Takasa Uygun Değil,Galeriden
975000,MANİSA ,21246602,2022-10-26,BMW,3 Serisi,320i ED 40th Year Edition,2015,95000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,Belirtilmemiş,Takasa Uygun Değil,Galeriden
1205901,ANTALYA ,21245799,2022-10-26,BMW,2 Serisi,218i Luxury Line,2018,26900,Otomatik,Benzin,-,1499,136,Arkadan İtiş,5.3,52,Tamamı orjinal,Takasa Uygun Değil,Galeriden
245000,İSTANBUL ,21245318,2022-10-26,BMW,3 Serisi,320d Standart,2004,485000,Otomatik,Dizel,Sedan,1995,150,Arkadan İtiş,6.9,63,"1 değişen, 4 boyalı",Takasa Uygun,Sahibinden
175000,İSTANBUL ,21230895,2022-10-26,BMW,3 Serisi,316ti Compact,2003,270000,Düz,LPG & Benzin,Hatchback/3,1596,115,Arkadan İtiş,7.9,63,Belirtilmemiş,Takasa Uygun,Galeriden
865000,İSTANBUL ,21245202,2022-10-26,BMW,5 Serisi,520i Premium,2013,165000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Belirtilmemiş,Takasa Uygun,Galeriden
510000,ANKARA ,20031835,2022-10-26,BMW,5 Serisi,520d Premium,2008,300000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,6.1,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
456500,DİYARBAKIR ,20856084,2022-10-26,BMW,1 Serisi,116d Comfort,2014,239000,Düz,Dizel,Hatchback/5,1995,116,Arkadan İtiş,4.3,50,Belirtilmemiş,Takasa Uygun Değil,Galeriden
969000,ANTALYA ,21244587,2022-10-26,BMW,5 Serisi,520i Premium,2014,155000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Belirtilmemiş,Takasa Uygun,Galeriden
797000,SAMSUN ,21244429,2022-10-26,BMW,3 Serisi,320d xDrive Luxury Line,2013,185000,Otomatik,Dizel,Sedan,1995,184,4WD (Sürekli),4.7,57,Tamamı orjinal,Takasa Uygun,Galeriden
810000,İZMİR ,21073543,2022-10-26,BMW,5 Serisi,520d Comfort,2011,253000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,2 boyalı,Takasa Uygun Değil,Galeriden
895750,İSTANBUL ,21244143,2022-10-26,BMW,5 Serisi,520i Premium,2015,147000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,2 değişen,Takasa Uygun,Galeriden
1475000,İSTANBUL ,21244111,2022-10-26,BMW,2 Serisi,216d Gran Coupe First Edition M Sport,2021,7873,Otomatik,Dizel,Coupe,1496,116,Önden Çekiş,4.5,42,Belirtilmemiş,Takasa Uygun Değil,Galeriden
712000,HATAY ,21243815,2022-10-26,BMW,3 Serisi,320i ED Sport Line,2016,196000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,3 boyalı,Takasa Uygun Değil,Sahibinden
520000,MALATYA ,20347605,2022-10-26,BMW,5 Serisi,520d Premium,2008,311000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,6.1,70,Tamamı orjinal,Takasa Uygun,Sahibinden
467000,İSTANBUL ,20856351,2022-10-26,BMW,3 Serisi,320d Premium,2011,253000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,4.8,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
245000,SİVAS ,21243671,2022-10-26,BMW,3 Serisi,318i Standart,2004,334000,Düz,LPG & Benzin,Sedan,1995,143,Arkadan İtiş,7.2,63,"2 değişen, 5 boyalı",Takasa Uygun Değil,Sahibinden
847500,MERSİN ,20150202,2022-10-26,BMW,3 Serisi,320i ED 40th Year Edition,2016,90000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,2 boyalı,Takasa Uygun,Sahibinden
205000,ÇANKIRI ,21243429,2022-10-26,BMW,3 Serisi,318i Standart,2000,225000,Düz,LPG & Benzin,-,1796,115,Arkadan İtiş,7.8,63,"2 değişen, 4 boyalı",Takasa Uygun,Sahibinden
720000,GAZİANTEP ,21085037,2022-10-26,BMW,3 Serisi,320d Sport Line,2012,248000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Tamamı orjinal,Takasa Uygun,Galeriden
400000,İZMİR ,21243410,2022-10-26,BMW,3 Serisi,320d Premium,2007,375000,Otomatik,Dizel,Sedan,1995,163,Arkadan İtiş,6.7,60,2 değişen,Takasa Uygun,Sahibinden
832750,İZMİR ,21118027,2022-10-26,BMW,5 Serisi,520d Exclusive,2011,255000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,Belirtilmemiş,Takasa Uygun Değil,Galeriden
585000,MERSİN ,21243322,2022-10-26,BMW,5 Serisi,520d Standart,2010,328000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,6.9,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
650000,İZMİR ,21243151,2022-10-26,BMW,1 Serisi,116i M Sport,2014,99500,Otomatik,Benzin,Hatchback/5,1598,136,Arkadan İtiş,5.6,52,2 boyalı,Takasa Uygun Değil,Sahibinden
269000,MALATYA ,21242406,2022-10-26,BMW,3 Serisi,316i Standart,2005,288000,Düz,LPG & Benzin,Sedan,1596,115,Arkadan İtiş,7.9,63,"2 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
2050000,İZMİR ,21081472,2022-10-26,BMW,5 Serisi,520i Special Edition Luxury,2020,9250,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,7.1,68,Belirtilmemiş,Takasa Uygun Değil,Galeriden
565000,ANKARA ,19836363,2022-10-26,BMW,3 Serisi,316i Sport Line,2012,164000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,"3 değişen, 2 boyalı",Takasa Uygun,Galeriden
810000,ANKARA ,20657929,2022-10-26,BMW,3 Serisi,320d Luxury,2013,245000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Tamamı orjinal,Takasa Uygun,Galeriden
1250000,ANKARA ,20657897,2022-10-26,BMW,5 Serisi,525d xDrive Premium,2013,215000,Otomatik,Dizel,Sedan,1995,218,4WD (Sürekli),5.1,70,Tamamı orjinal,Takasa Uygun,Galeriden
770000,İSTANBUL ,21242881,2022-10-26,BMW,3 Serisi,318i Joy,2015,89000,Otomatik,Benzin,Sedan,1499,136,Arkadan İtiş,5.0,60,2 boyalı,Takasa Uygun Değil,Sahibinden
348000,KONYA ,21242679,2022-10-26,BMW,3 Serisi,320d Premium,2006,300000,Otomatik,Dizel,Sedan,1995,163,Arkadan İtiş,6.7,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
561500,İSTANBUL ,21243120,2022-10-26,BMW,1 Serisi,116d Joy,2016,246100,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,4.1,52,Belirtilmemiş,Takasa Uygun,Galeriden
345000,KOCAELİ ,21242407,2022-10-26,BMW,3 Serisi,318i Standart,2005,237000,Otomatik,LPG & Benzin,Sedan,1995,143,Arkadan İtiş,8.1,63,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
172000,İSTANBUL ,21241599,2022-10-26,BMW,5 Serisi,520i Standart,1996,280000,Düz,LPG & Benzin,Sedan,1991,150,Arkadan İtiş,9.0,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1380000,İSTANBUL ,20639224,2022-10-26,BMW,5 Serisi,525d xDrive xDrive,2015,130000,Otomatik,Dizel,Sedan,1995,218,4WD (Sürekli),5.1,70,Belirtilmemiş,Takasa Uygun Değil,Galeriden
909000,İSTANBUL ,21192597,2022-10-26,BMW,3 Serisi,320i ED 40th Year Edition,2016,120000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,"1 değişen, 2 boyalı",Takasa Uygun,Galeriden
1299750,İSTANBUL ,20424987,2022-10-26,BMW,5 Serisi,520d Premium,2015,140000,Otomatik,Dizel,Sedan,1995,190,Arkadan İtiş,4.1,70,Belirtilmemiş,Takasa Uygun,Galeriden
519750,İSTANBUL ,20424983,2022-10-26,BMW,3 Serisi,320i,2009,104000,Otomatik,Benzin,Sedan,1995,170,Arkadan İtiş,6.1,60,Belirtilmemiş,Takasa Uygun,Galeriden
1150000,İSTANBUL ,21242351,2022-10-26,BMW,5 Serisi,520d Premium,2015,172000,Otomatik,Dizel,Sedan,1995,190,Arkadan İtiş,4.1,70,"1 değişen, 4 boyalı",Takasa Uygun,Galeriden
1315000,İZMİR ,20425820,2022-10-26,BMW,3 Serisi,320i First Edition Sport Line,2019,40000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.0,59,Tamamı orjinal,Takasa Uygun Değil,Galeriden
765000,İZMİR ,19859517,2022-10-26,BMW,1 Serisi,116d Premium Line,2019,123000,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,3.9,52,2 boyalı,Takasa Uygun Değil,Galeriden
915000,İSTANBUL ,20855424,2022-10-26,BMW,3 Serisi,320i ED 40th Year Edition,2015,69321,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,5 boyalı,Takasa Uygun Değil,Galeriden
1625000,MUĞLA ,20309871,2022-10-26,BMW,5 Serisi,520i Luxury Line,2018,83500,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.5,68,Belirtilmemiş,Takasa Uygun,Galeriden
487000,İSTANBUL ,19756219,2022-10-26,BMW,1 Serisi,116i Premium,2014,136000,Otomatik,Benzin,Hatchback/5,1598,136,Arkadan İtiş,5.6,52,"1 değişen, 4 boyalı",Takasa Uygun,Galeriden
1050000,KARABÜK ,21054541,2022-10-26,BMW,5 Serisi,520i Premium,2014,77000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun,Galeriden
1550000,KARABÜK ,21054344,2022-10-26,BMW,5 Serisi,520i Executive Luxury Line,2016,60000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun,Galeriden
1248750,ANTALYA ,21241856,2022-10-26,BMW,3 Serisi,320i ED 40th Year Edition,2016,60000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,Belirtilmemiş,Takasa Uygun,Galeriden
1400000,AFYONKARAHİSAR ,21241798,2022-10-26,BMW,5 Serisi,525d xDrive Exclusive,2013,220000,Otomatik,Dizel,Sedan,1995,218,4WD (Sürekli),5.1,70,Belirtilmemiş,Takasa Uygun Değil,Galeriden
820000,AFYONKARAHİSAR ,21241728,2022-10-26,BMW,5 Serisi,520d Premium,2011,240000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,6.1,70,Tamamı orjinal,Takasa Uygun,Galeriden
298500,İSTANBUL ,21241632,2022-10-26,BMW,1 Serisi,116i Standart,2006,196000,Düz,LPG & Benzin,Hatchback/5,1596,115,Arkadan İtiş,7.5,50,Tamamı orjinal,Takasa Uygun,Galeriden
925000,ANKARA ,20952655,2022-10-26,BMW,3 Serisi,320d xDrive Techno Plus,2014,120000,Otomatik,Dizel,Sedan,1995,184,4WD (Sürekli),4.7,57,Belirtilmemiş,Takasa Uygun,Galeriden
750000,ANKARA ,21241430,2022-10-26,BMW,2 Serisi,218i Active Tourer Luxury Plus,2015,50500,Otomatik,Benzin,MPV,1499,136,Önden Çekiş,5.1,51,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
2150000,AFYONKARAHİSAR ,21241472,2022-10-26,BMW,5 Serisi,520i Executive M Sport,2017,100000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun Değil,Galeriden
660000,İSTANBUL ,21239195,2022-10-26,BMW,1 Serisi,118i Joy,2016,99000,Otomatik,Benzin,Hatchback/5,1499,136,Arkadan İtiş,5.4,52,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
530000,İSTANBUL ,21238527,2022-10-26,BMW,3 Serisi,320d Comfort,2012,160000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.3,60,2 değişen,Takasa Uygun Değil,Sahibinden
780000,HATAY ,21241270,2022-10-26,BMW,2 Serisi,216d Active Tourer Joy,2016,44000,Otomatik,Dizel,MPV,1496,116,Önden Çekiş,4.0,51,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
295000,BURSA ,21239123,2022-10-26,BMW,3 Serisi,318Ci,2003,346000,Otomatik,Benzin,Coupe,1995,143,Arkadan İtiş,8.1,63,"2 değişen, 4 boyalı",Takasa Uygun,Sahibinden
650000,ANTALYA ,19312921,2022-10-26,BMW,3 Serisi,320d xDrive Standart,2014,167000,Otomatik,Dizel,Sedan,1995,184,4WD (Sürekli),4.8,57,"1 değişen, 4 boyalı",Takasa Uygun Değil,Galeriden
