Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,Hibrit,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,Arkadan İtiş,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
214000,ANKARA ,20608237,25 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,156000,1341,82,7.6,45,"2 değişen, 4 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
325000,İZMİR ,20589430,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2014,150000,1396,90,3.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
310000,KOCAELİ ,20607939,25 Temmuz 2022,Hyundai,i20,1.4 CVVT Jump,2012,120000,1396,100,5.6,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
140000,KAYSERİ ,20607602,25 Temmuz 2022,Hyundai,Accent,1.5 GL,2001,255000,1495,102,6.9,45,2 değişen,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
169500,BURSA ,20608439,25 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,168000,1341,82,6.2,45,2 değişen,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
485900,ADANA ,20608525,25 Temmuz 2022,Hyundai,Elantra,1.6 CRDi Style Plus,2018,93500,1582,136,4.1,50,"1 değişen, 5 boyalı",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
497000,KIRŞEHİR ,20608516,25 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2020,16000,1368,100,6.1,40,Tamamı orjinal,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
265000,KAYSERİ ,20420242,25 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Biz,2014,197000,1582,128,5.6,43,Belirtilmemiş,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
252000,KIRKLARELİ ,20608478,25 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,142000,1248,85,4.9,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
254000,KARS ,20607969,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2013,168000,1396,90,4.3,45,"1 değişen, 7 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
158500,İSTANBUL ,20608120,25 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2005,236000,1493,82,5.5,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
525250,ANKARA ,20608190,25 Temmuz 2022,Hyundai,i20,1.0 T-GDI Style,2021,2283,998,100,5.2,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
308000,DENİZLİ ,20399331,25 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2012,145000,1582,128,4.4,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
329000,DENİZLİ ,20395704,25 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2015,105000,1248,84,5.1,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
348000,DENİZLİ ,20249792,25 Temmuz 2022,Hyundai,i30,1.6 CRDi Style,2012,143000,1582,128,4.0,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
304000,İSTANBUL ,20543013,25 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Biz,2014,134000,1582,128,4.4,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
615900,ADANA ,20608003,25 Temmuz 2022,Hyundai,Elantra,1.6 MPI Elite Plus,2019,16500,1591,127,6.7,50,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
89999,ÇANAKKALE ,20607817,25 Temmuz 2022,Hyundai,Accent,1.3 LX,1999,223000,1341,86,6.1,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
510000,ERZURUM ,20607716,25 Temmuz 2022,Hyundai,i20,1.4 MPI Style Plus,2021,7580,1368,100,6.1,40,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
355000,KOCAELİ ,18374313,25 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2015,83000,1248,84,5.1,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
245000,İSTANBUL ,20172142,25 Temmuz 2022,Hyundai,i20,1.2 MPI Team,2011,87000,1248,78,5.2,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
476500,BURSA ,20607575,25 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2021,5300,1368,100,6.1,40,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
255000,DENİZLİ ,20607527,25 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Biz,2014,390000,1582,128,4.4,43,"3 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
187000,GAZİANTEP ,20606279,25 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2009,320000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
525000,KARS ,20607483,25 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2021,1500,1368,100,6.1,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
235000,ESKİŞEHİR ,20173183,25 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2010,186000,1493,110,4.6,45,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
489000,İZMİR ,20607422,25 Temmuz 2022,Hyundai,i30,1.6 GDi Elite,2013,52000,1591,135,6.7,53,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
575000,İSTANBUL ,20607462,25 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2020,3500,1368,100,6.4,50,"1 değişen, 1 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
161000,ANKARA ,20607365,25 Temmuz 2022,Hyundai,Accent,1.6 Admire,2004,267000,1599,112,8.0,45,"1 değişen, 4 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
170000,GÜMÜŞHANE ,20169975,25 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Select,2008,296000,1493,110,4.6,45,1 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
368000,İSTANBUL ,20607208,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2018,111000,1396,90,4.1,45,4 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
355000,GAZİANTEP ,20607189,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2015,130000,1396,90,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
248000,RİZE ,20169951,25 Temmuz 2022,Hyundai,i20 Troy,1.4 CVVT Mode,2011,73500,1396,100,5.4,45,3 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
150000,KAYSERİ ,20607070,25 Temmuz 2022,Hyundai,Accent,1.3 Admire,2006,204000,1341,86,6.7,45,"4 değişen, 3 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
399000,MUĞLA ,20607026,25 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2015,89000,1368,100,6.4,50,4 boyalı,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
175000,İSTANBUL ,20606919,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Team,2010,303000,1396,75,4.4,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
330000,GAZİANTEP ,20606519,25 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Mode Plus,2012,114500,1591,132,6.4,48,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
200000,TEKİRDAĞ ,20606113,25 Temmuz 2022,Hyundai,Getz,1.4 DOHC HY KLM,2009,153500,1399,97,6.0,45,3 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
156000,ANKARA ,20606260,25 Temmuz 2022,Hyundai,Accent,1.5 1.5i GLS,2001,204000,1495,102,6.9,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
260000,ŞANLIURFA ,20606121,25 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,113000,1248,85,4.9,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
180000,AYDIN ,20604674,25 Temmuz 2022,Hyundai,Getz,1.4 DOHC AB AC,2006,235000,1399,97,6.0,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
315000,İSTANBUL ,20603850,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2014,140000,1396,90,3.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
144000,MALATYA ,20603773,25 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,238200,1341,82,6.2,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
270000,ANKARA ,20601891,25 Temmuz 2022,Hyundai,Accent Era,1.4 Select,2009,108000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
205000,TEKİRDAĞ ,20601662,25 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2008,190000,1399,97,6.5,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
275000,OSMANİYE ,20603728,25 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2010,106000,1399,97,6.5,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
275000,İZMİR ,20606833,25 Temmuz 2022,Hyundai,i30,1.6 CRDi Style Plus,2008,128000,1582,115,4.7,53,2 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
90000,VAN ,20605244,25 Temmuz 2022,Hyundai,Accent,1.3 LS,1999,278000,1341,86,6.4,45,1 değişen,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
195000,İSTANBUL ,20604771,25 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,273000,1493,110,4.6,45,9 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
155000,BATMAN ,20604159,25 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2003,206000,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
185000,ESKİŞEHİR ,20604460,25 Temmuz 2022,Hyundai,Getz,1.3 GLS Style,2006,216000,1341,82,6.2,45,"4 değişen, 6 boyalı",1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
78500,BURSA ,20597591,25 Temmuz 2022,Hyundai,Sonata,2.0 GLS,1996,310000,1997,125,9.3,60,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
257000,İSTANBUL ,20604711,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2012,111000,1396,90,4.3,45,9 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
245000,İSTANBUL ,20605557,25 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode,2011,350000,1396,108,5.9,43,8 boyalı,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
175250,ADANA ,20605241,25 Temmuz 2022,Hyundai,Accent,1.3 Admire,2005,201856,1341,86,6.7,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
317500,ERZURUM ,20606896,25 Temmuz 2022,Hyundai,i20,1.4 CVVT Jump,2012,132000,1396,100,6.0,45,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
389700,ANKARA ,20606207,25 Temmuz 2022,Hyundai,i30,1.6 GDi Elite,2013,93000,1591,135,5.7,53,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
191000,ADIYAMAN ,20605113,25 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2009,310000,1493,110,4.6,45,5 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
195000,BURSA ,20604170,25 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2008,154000,1399,97,6.5,45,"3 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
123000,HATAY ,20606533,25 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2004,290000,1493,82,5.5,45,10 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
178000,İSTANBUL ,20605497,25 Temmuz 2022,Hyundai,Getz,1.5 CRDi VGT,2006,229000,1493,110,4.5,45,2 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
140000,İSTANBUL ,20604561,25 Temmuz 2022,Hyundai,Accent,1.5 CRDi Active,2007,354000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
480000,ANKARA ,20604272,25 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Style,2017,51500,1591,127,6.5,50,3 değişen,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
230000,MERSİN ,20604687,25 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,230000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
190000,ARTVİN ,20604811,25 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Select,2006,221000,1493,110,4.6,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
270000,İSTANBUL ,20604347,25 Temmuz 2022,Hyundai,i10,1.1 Team,2010,74000,1086,66,5.9,35,1 boyalı,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
355000,KOCAELİ ,20602984,25 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Mode,2012,173000,1591,132,6.4,48,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
327500,SAKARYA ,20602370,25 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2012,92000,1396,108,5.9,43,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
112000,SİVAS ,20605075,25 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2005,262000,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
225000,BALIKESİR ,20603592,25 Temmuz 2022,Hyundai,Getz,1.4 DOHC HY KLM,2006,179000,1399,97,6.0,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
154500,ANKARA ,20605439,25 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2007,404369,1493,110,4.6,45,"1 değişen, 11 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
295000,DENİZLİ ,20600031,25 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,72000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
130000,ÇORUM ,20605137,25 Temmuz 2022,Hyundai,Accent,1.5 GLS,1998,283000,1341,75,6.5,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
400000,İSTANBUL ,20604666,25 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2015,75500,1368,100,6.4,50,"1 değişen, 1 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
422000,İSTANBUL ,20602844,25 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2016,69000,1248,84,5.1,50,1 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
109500,İSTANBUL ,20603594,25 Temmuz 2022,Hyundai,Accent,1.3 LS,2000,255000,1341,86,6.4,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
192000,ANTALYA ,20600872,25 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Biz,2013,174500,1582,128,4.4,43,"4 değişen, 9 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
382000,BALIKESİR ,20605494,25 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2015,39780,1248,84,5.1,50,1 değişen,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
229000,İSTANBUL ,20604731,25 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode,2011,195500,1396,108,5.9,43,"3 değişen, 4 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
450000,KARABÜK ,20606010,25 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,161000,1582,136,4.6,43,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
160000,KAYSERİ ,20603898,25 Temmuz 2022,Hyundai,Accent,1.5 GL,2001,267000,1495,102,6.9,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
439000,İSTANBUL ,20605139,25 Temmuz 2022,Hyundai,i20,1.4 MPI Elite Smart,2016,33000,1368,100,6.4,50,1 değişen,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
141500,KAYSERİ ,20603885,25 Temmuz 2022,Hyundai,Accent,1.5 1.5i GL,2000,265000,1495,102,6.9,45,"3 değişen, 8 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
185000,GAZİANTEP ,20605421,25 Temmuz 2022,Hyundai,Accent,1.3 Admire,2005,115000,1341,86,6.7,45,2 boyalı,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
312000,OSMANİYE ,20605007,25 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Sense,2014,87000,1248,85,4.9,45,1 değişen,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
321000,ANKARA ,20605479,25 Temmuz 2022,Hyundai,i20,1.4 CVVT Jump,2013,134500,1396,100,6.0,45,"2 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
290000,İSTANBUL ,20604671,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2015,137500,1396,90,3.9,45,"2 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
185000,KAYSERİ ,20603900,25 Temmuz 2022,Hyundai,Elantra,1.6 GLS,2006,253000,1599,105,7.0,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
178000,AYDIN ,20492038,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Team,2011,231000,1396,75,4.4,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
315000,AĞRI ,20169875,25 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2014,225000,1396,90,4.1,45,1 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
190000,ANKARA ,20606362,25 Temmuz 2022,Hyundai,Getz,1.5 CRDi GL Cool,2006,172900,1493,82,5.3,45,2 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
220000,ŞANLIURFA ,17942428,24 Temmuz 2022,Hyundai,Getz,1.4 DOHC Start,2010,186000,1399,97,6.0,45,1 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
263000,ANKARA ,20604809,24 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,187000,1399,97,7.6,45,"1 değişen, 3 boyalı",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
177000,KAYSERİ ,20604527,24 Temmuz 2022,Hyundai,Accent,1.6 Admire,2004,246000,1599,112,8.0,45,"1 değişen, 2 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
378000,MANİSA ,20604534,24 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2018,78000,1248,84,5.1,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
265000,GAZİANTEP ,20029494,24 Temmuz 2022,Hyundai,i20,1.4 CRDi Sense,2012,162700,1396,90,4.3,45,"2 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
425000,İZMİR ,19484435,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,98500,1582,136,4.6,43,3 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
185000,ANTALYA ,17198301,24 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,294000,1341,82,7.6,45,Belirtilmemiş,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
207500,GAZİANTEP ,20596355,24 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2007,253000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
400000,ÇORUM ,20602085,24 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Style,2014,91000,1591,127,6.5,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
392000,KARS ,20152773,24 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2018,95500,1396,90,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
520000,EDİRNE ,20603078,24 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Style,2017,25000,1591,127,6.5,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
167000,MERSİN ,20119603,24 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2008,255000,1399,97,6.5,45,"2 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
183000,İSTANBUL ,20602656,24 Temmuz 2022,Hyundai,Getz,1.3 GLS,2004,176000,1341,82,6.2,45,"1 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
392000,KOCAELİ ,19867601,24 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2016,80000,1368,100,6.4,50,"2 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
235800,ORDU ,20602527,24 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,159000,1248,85,4.9,45,"1 değişen, 6 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
425000,ŞANLIURFA ,20024652,24 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Style,2017,123000,1591,127,6.5,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
140000,DİYARBAKIR ,20602781,24 Temmuz 2022,Hyundai,Accent,1.5 CRDi GLS,2003,230000,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
415000,ADANA ,20601168,24 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite,2014,160000,1582,128,5.5,53,Belirtilmemiş,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
414500,İSTANBUL ,20602642,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,114940,1582,136,4.6,43,1 değişen,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
407500,İSTANBUL ,20602638,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,128400,1582,136,4.6,43,4 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
425000,İSTANBUL ,20602629,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,82000,1582,136,4.6,43,1 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
398500,İSTANBUL ,20602621,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,138830,1582,136,4.6,43,4 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
549500,İSTANBUL ,20602620,24 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite Plus,2017,91984,1582,136,4.1,50,4 boyalı,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
287500,ANKARA ,20602546,24 Temmuz 2022,Hyundai,i10,1.2 D-CVVT Elite,2015,72000,1248,87,5.9,40,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
173000,ADANA ,20597832,24 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2007,315000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
177000,BURSA ,20601511,24 Temmuz 2022,Hyundai,Getz,1.5 VGT HY KLM,2008,181500,1493,110,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
