Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,Hibrit,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Roadster,Sedan,Arkadan İtiş,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
710000,KONYA ,20079953,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,9400,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
595000,ANTALYA ,20520751,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,72000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
585000,KAHRAMANMARAŞ ,20519689,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,117000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
330000,MERSİN ,20518842,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2011,115000,1595,125,6.7,50,"2 değişen, 1 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
315000,ANKARA ,20071778,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2007,199999,1595,125,7.1,50,3 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
89000,ÇORUM ,20519039,12 Temmuz 2022,Honda,Accord,2.0 EX,1994,239000,1997,133,0.0,65,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
254500,İSTANBUL ,20519907,12 Temmuz 2022,Honda,Jazz,1.4 ES Elite,2007,135000,1339,83,5.9,42,9 boyalı,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
655000,İSTANBUL ,20518353,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,63000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
495000,İSTANBUL ,19850095,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2016,119000,1597,125,6.7,47,5 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
233000,KAYSERİ ,20520021,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2005,280000,1590,110,6.5,50,"1 değişen, 10 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
122000,MALATYA ,20520093,12 Temmuz 2022,Honda,Civic,1.4 1.4i,1997,290000,1396,90,7.5,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
630000,İZMİR ,20518896,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2017,52000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
302000,ÇORUM ,20037677,12 Temmuz 2022,Honda,Civic,1.6 i ES,2006,279000,1590,110,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
892400,ANKARA ,20519426,12 Temmuz 2022,Honda,Civic,1.5 i-VTEC Eco Executive Plus,2021,0,1498,129,6.5,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
565000,İZMİR ,20519784,12 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,111000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
195000,DÜZCE ,20055350,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2005,326000,1590,110,6.5,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
337000,ŞIRNAK ,18760778,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,210000,1595,125,7.1,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
395000,KOCAELİ ,13174880,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2009,123000,1595,125,6.7,50,2 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
369950,ANKARA ,20518665,11 Temmuz 2022,Honda,Jazz,1.4 Fun,2011,145000,1339,100,5.4,42,Belirtilmemiş,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
145000,DİYARBAKIR ,20518397,11 Temmuz 2022,Honda,City,1.4 Sport,2006,295000,1339,83,5.6,42,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
225000,KIRŞEHİR ,20063923,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2005,315000,1590,110,7.0,50,"2 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
428000,KAHRAMANMARAŞ ,20042464,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2013,115000,1595,125,6.7,50,1 değişen,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
187000,BATMAN ,20060380,11 Temmuz 2022,Honda,City,1.4 Comfort,2007,185000,1339,83,5.6,42,"1 değişen, 1 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
110000,BURSA ,20517503,11 Temmuz 2022,Honda,Civic,1.6 i ES,1996,312000,1590,120,0.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
520000,KOCAELİ ,20517420,11 Temmuz 2022,Honda,City,1.5 i-VTEC Executive,2021,6000,1498,121,6.2,40,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
475000,ANKARA ,17869509,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2012,115200,1595,125,7.1,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
455000,İZMİR ,20517292,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2012,102000,1595,125,7.1,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
147500,İSTANBUL ,20517086,11 Temmuz 2022,Honda,Civic,1.4 S,1998,257000,1396,90,6.8,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
717000,ANKARA ,20516964,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,23000,1597,125,6.3,46,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
297500,İZMİR ,20042364,11 Temmuz 2022,Honda,Civic,1.6 i ES,2005,113000,1590,110,6.7,50,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
240000,MANİSA ,20516720,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2005,203000,1590,110,6.5,50,8 boyalı,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
272000,ORDU ,19964851,11 Temmuz 2022,Honda,City,1.4 ES,2009,135000,1339,100,6.4,42,1 boyalı,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
419000,AYDIN ,20070539,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,172000,1595,125,6.7,50,6 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
392500,VAN ,20065770,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2010,232000,1595,125,6.7,50,"1 değişen, 4 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
172000,TEKİRDAĞ ,20516583,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2002,260000,1590,110,6.5,50,"2 değişen, 10 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
312500,DENİZLİ ,20064119,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2004,174000,1590,110,6.5,50,4 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
300000,ANKARA ,20515903,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2008,199500,1595,125,6.7,50,"1 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
522000,İZMİR ,20516240,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,69500,1598,125,6.7,50,3 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
355000,İZMİR ,20514685,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2010,245000,1595,125,7.1,50,2 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
455555,SAMSUN ,20515360,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,112000,1598,125,6.7,50,"2 değişen, 3 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
670000,ANTALYA ,20515068,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,10350,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
741000,İSTANBUL ,20516195,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,8100,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
750000,BATMAN ,20516080,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2021,11000,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
150000,ANTALYA ,20515322,11 Temmuz 2022,Honda,Civic,1.4 LS,1997,282,1395,90,7.5,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
845000,ANKARA ,20099370,11 Temmuz 2022,Honda,Civic,1.5 i-VTEC Sport Plus,2020,30000,1498,182,6.0,46,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
205000,ESKİŞEHİR ,20516035,11 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2002,235200,1590,110,6.5,50,9 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
285000,RİZE ,20515909,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2006,170000,1590,110,6.5,50,"1 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
554750,AKSARAY ,18090697,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2014,95000,1598,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
690000,İSTANBUL ,19184216,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,11000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
233000,AFYONKARAHİSAR ,18988404,10 Temmuz 2022,Honda,City,1.4 Elite,2006,176500,1339,83,5.8,42,4 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
412750,ADANA ,20514782,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2014,134750,1595,125,6.7,50,2 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
615000,MERSİN ,20514436,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2016,61000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
699999,MERSİN ,20514333,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2019,34250,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
632500,İZMİR ,19004595,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,33000,1597,125,6.7,47,2 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
677000,ESKİŞEHİR ,20513993,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2019,44000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
332000,ANKARA ,14601305,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2009,156000,1595,125,6.7,50,"1 değişen, 8 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
619000,İSTANBUL ,20513970,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,51000,1597,125,6.7,47,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
294400,KONYA ,19630355,10 Temmuz 2022,Honda,Jazz,1.4 LS Sport,2008,188000,1339,83,5.8,42,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
270000,YOZGAT ,20513458,10 Temmuz 2022,Honda,Civic,1.8 Type-S,2007,325000,1799,140,6.8,50,Belirtilmemiş,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
215000,KAYSERİ ,20307907,10 Temmuz 2022,Honda,Civic,1.6 LS,2002,275000,1590,110,6.7,50,6 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
545000,İSTANBUL ,20056946,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,66250,1597,125,6.7,47,6 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
390000,ANKARA ,20513154,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,176000,1595,125,7.1,50,2 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
440000,DENİZLİ ,20045163,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,145000,1595,125,6.7,50,6 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
695000,SAMSUN ,19773989,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,12800,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
175000,SAKARYA ,20512438,10 Temmuz 2022,Honda,Civic,1.4 S,1997,282224,1396,90,6.8,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
130000,BURSA ,20512270,10 Temmuz 2022,Honda,Civic,1.4 S,1997,254000,1396,90,7.7,55,2 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
375000,MANİSA ,20512177,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2010,167000,1595,125,7.1,50,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
379000,KONYA ,20512209,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2014,98000,1598,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
635000,BURSA ,20512388,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,56000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
515000,RİZE ,20511966,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2014,110000,1598,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
625000,İSTANBUL ,20511972,10 Temmuz 2022,Honda,Civic,1.5 i-VTEC Elegance,2019,40000,1498,182,5.7,46,3 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
317000,KAHRAMANMARAŞ ,20511910,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2008,173500,1595,125,6.9,50,"2 değişen, 2 boyalı",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
404000,KONYA ,20439100,10 Temmuz 2022,Honda,Accord,2.0 Executive,2009,139000,1998,156,7.3,65,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
225000,KONYA ,20422756,10 Temmuz 2022,Honda,City,1.4 Comfort,2007,251000,1339,83,5.6,42,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
635000,BURSA ,19175216,10 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2019,32000,1597,125,6.7,47,"1 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
300000,KAYSERİ ,19609884,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2009,233000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
293500,BURSA ,19876152,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2006,146500,1590,110,6.5,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
590000,MARDİN ,20055120,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2016,68500,1598,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
720000,VAN ,20512037,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,90000,1597,125,6.3,46,2 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
49500,İZMİR ,20510985,09 Temmuz 2022,Honda,Civic,1.4 L,1987,193700,1396,90,0.0,0,Belirtilmemiş,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
229950,İZMİR ,20510809,09 Temmuz 2022,Honda,Civic,1.6 LS,2004,210000,1590,110,7.2,50,Belirtilmemiş,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
610000,ANTALYA ,20052015,09 Temmuz 2022,Honda,City,1.5 i-VTEC Executive,2021,9000,1498,121,6.2,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
355000,ISPARTA ,19606608,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2009,153000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
410000,AYDIN ,20510333,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2011,80000,1595,125,6.9,50,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
448000,BARTIN ,20510404,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,143000,1598,125,6.7,50,4 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
183000,İSTANBUL ,20509312,09 Temmuz 2022,Honda,Civic,1.6 i ES,1999,253000,1590,120,0.0,45,"3 değişen, 10 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
240000,BURSA ,20510184,09 Temmuz 2022,Honda,City,1.4 Elite,2006,157700,1339,83,5.7,42,"2 değişen, 8 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
194000,KAYSERİ ,20510171,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2002,345000,1590,110,7.0,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
241500,OSMANİYE ,20509751,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2006,263000,1590,110,6.5,50,"3 değişen, 2 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
700000,SAKARYA ,20509639,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,16000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
220000,AMASYA ,20509182,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2007,330000,1595,125,6.7,50,11 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
230000,ANKARA ,20510127,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2006,294000,1590,110,7.0,50,"2 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
365000,AMASYA ,20509297,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,138000,1595,125,6.7,50,"3 değişen, 5 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
200000,ERZİNCAN ,20510386,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2003,197250,1590,110,6.5,50,"2 değişen, 8 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
435000,MALATYA ,19857121,09 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2013,122000,1595,125,6.7,50,2 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
555000,BALIKESİR ,20509928,08 Temmuz 2022,Honda,City,1.5 i-VTEC Executive,2021,10000,1498,121,6.2,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
155000,BİLECİK ,20509643,08 Temmuz 2022,Honda,Civic,1.4 1.4i,1998,175000,1396,90,7.5,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
364000,MUĞLA ,19049313,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2012,169000,1595,125,6.7,50,3 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
402000,ANKARA ,20509304,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2012,172831,1595,125,6.9,50,"2 değişen, 3 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
452750,AYDIN ,19594449,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2013,99500,1595,125,6.7,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
110000,İSTANBUL ,20509156,08 Temmuz 2022,Honda,Civic,1.4 1.4i,1996,300000,1396,90,7.5,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
527000,ANKARA ,18384577,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2014,127000,1598,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
350000,MUĞLA ,20508833,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2012,136000,1595,125,6.7,50,"3 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
420000,İZMİR ,20043929,08 Temmuz 2022,Honda,Civic,1.6 Dream,2014,224000,1595,125,6.7,50,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
800000,İSTANBUL ,20508648,08 Temmuz 2022,Honda,Civic,1.5 i-VTEC Eco Elegance,2021,11200,1498,129,6.5,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
240000,İZMİR ,20508357,08 Temmuz 2022,Honda,Civic,1.4 Hybrid,2007,368000,1339,115,4.6,50,1 değişen,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
669000,İSTANBUL ,20040083,08 Temmuz 2022,Honda,Civic,1.6 i-DTEC Elegance,2018,47500,1597,120,4.1,46,Tamamı orjinal,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
494000,BURSA ,19553516,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2015,109000,1598,125,6.7,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
105000,ANKARA ,20044022,08 Temmuz 2022,Honda,Civic,1.5 EX,1993,307000,1493,90,0.0,45,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
102750,SİVAS ,20038087,08 Temmuz 2022,Honda,Accord,2.0 EX,1994,244000,1997,133,0.0,65,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
764999,BURSA ,20036923,08 Temmuz 2022,Honda,Civic,1.5 i-VTEC Eco Premium,2021,6500,1498,129,6.5,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
195000,ANTALYA ,19142992,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2001,335000,1590,110,6.5,50,3 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
475000,KOCAELİ ,19957114,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2013,50000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
444950,NİĞDE ,20505759,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2015,175000,1598,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
395000,DÜZCE ,20506734,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,205000,1595,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
295000,GAZİANTEP ,20506472,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2004,180000,1590,110,6.5,50,2 boyalı,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
360000,KOCAELİ ,20502653,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2006,97350,1590,110,6.5,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
255000,BURSA ,20507261,08 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2005,194000,1590,110,6.5,50,"3 değişen, 2 boyalı",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
