Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,-,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,Arkadan İtiş,Önden Çekiş,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
248000,DİYARBAKIR ,20615480,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium,2011,141000,1398,70,4.2,45,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
325000,ANKARA ,20615455,26 Temmuz 2022,Ford,Fiesta,1.4 Titanium,2011,114000,1388,96,6.5,42,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
420000,TEKİRDAĞ ,20612922,26 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2014,83000,1560,95,4.5,53,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
280000,ANKARA ,20615305,26 Temmuz 2022,Ford,Fiesta,1.5 TDCi Trend,2013,192000,1498,75,3.7,42,"2 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
225000,DENİZLİ ,20614055,26 Temmuz 2022,Ford,Fusion,1.6 TDCi Lux,2006,175000,1560,90,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
230000,HAKKARİ ,20615013,26 Temmuz 2022,Ford,B-Max,1.5 TDCi Trend,2018,48000,1498,75,4.1,48,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
500000,BURSA ,20611482,26 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium X,2014,145000,1560,115,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
330000,TRABZON ,20613690,26 Temmuz 2022,Ford,Focus,1.6 TDCi Collection,2011,166000,1560,90,4.8,55,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
460000,SAMSUN ,20612432,26 Temmuz 2022,Ford,C-Max,1.6 Trend,2015,65000,1596,125,6.4,55,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
475000,ANKARA ,19944289,26 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2017,60000,1596,125,6.0,55,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
245000,İSTANBUL ,20613182,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium,2011,207000,1398,70,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
145000,KAYSERİ ,20612198,26 Temmuz 2022,Ford,Mondeo,2.0 TDCi Ghia,2004,630000,1998,130,7.4,58,1 değişen,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
448000,ANKARA ,20609517,26 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2015,205000,1499,120,4.2,55,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
289000,BURSA ,20615462,26 Temmuz 2022,Ford,Focus,1.6 Comfort,2011,102000,1596,100,6.7,55,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
325000,MERSİN ,20613757,26 Temmuz 2022,Ford,Mondeo,1.6 TDCi Titanium,2012,250000,1560,115,4.9,70,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
219900,KOCAELİ ,20539701,26 Temmuz 2022,Ford,C-Max,1.6 Trend,2004,261000,1596,100,6.9,55,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
178000,KAHRAMANMARAŞ ,20612779,26 Temmuz 2022,Ford,Focus,1.6 Ghia,2001,244000,1596,100,6.9,55,1 değişen,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
69950,İZMİR ,20615361,26 Temmuz 2022,Ford,Escort,1.8 CLX,1995,39000,1753,60,0.0,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
525000,İSTANBUL ,20614121,26 Temmuz 2022,Ford,Focus,1.5 TDCi Titanium,2017,165000,1499,120,4.2,55,"1 değişen, 2 boyalı",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
215000,KAYSERİ ,20611383,26 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2007,223000,1560,110,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
392500,ADIYAMAN ,20615138,26 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2014,106000,1596,125,6.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
380000,İZMİR ,20613643,26 Temmuz 2022,Ford,Focus,1.6 TDCi Style,2014,202000,1560,115,4.5,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
270000,ANTALYA ,20610957,26 Temmuz 2022,Ford,Fiesta,1.4 Titanium,2012,103500,1388,96,5.7,42,1 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
311000,BURSA ,20614952,26 Temmuz 2022,Ford,Fiesta,1.5 TDCi Titanium,2013,158000,1498,75,3.7,42,"2 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
190000,ANKARA ,20611872,26 Temmuz 2022,Ford,Focus,1.6 Ghia,2004,246000,1596,115,6.4,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
100000,ANKARA ,20611731,26 Temmuz 2022,Ford,Escort,1.8 CLX,1998,145000,1796,105,0.0,55,3 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
605000,İSTANBUL ,20613538,26 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2017,78200,1499,120,4.2,55,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
500000,ANKARA ,20613868,26 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2017,134000,1499,120,4.2,55,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
439000,İSTANBUL ,20614920,26 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2016,118000,1499,120,4.2,55,5 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
281000,MALATYA ,20613618,26 Temmuz 2022,Ford,Fiesta,1.25 Trend,2014,107000,1242,82,5.2,42,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
248250,HATAY ,20613435,26 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2011,238000,1560,90,4.7,55,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
195000,KIRKLARELİ ,20610011,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2009,245000,1399,70,4.3,45,5 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
330000,DİYARBAKIR ,20613364,26 Temmuz 2022,Ford,Fiesta,1.4 Trend,2012,67000,1388,96,6.5,42,"1 değişen, 6 boyalı",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
250000,ANKARA ,20612695,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2011,160000,1398,70,4.2,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
270000,GAZİANTEP ,20614498,26 Temmuz 2022,Ford,Focus,1.6 Comfort,2011,133000,1596,100,6.7,55,5 boyalı,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
162000,İSTANBUL ,20613377,26 Temmuz 2022,Ford,Focus,2.0 Sport Trend,2000,252000,1988,130,8.7,55,2 değişen,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
243500,MERSİN ,20615042,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium X,2010,112000,1398,70,4.2,45,3 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
365000,İSTANBUL ,20614628,26 Temmuz 2022,Ford,Focus,1.6 SCTi Titanium,2011,161000,1597,182,6.0,55,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
262000,KOCAELİ ,20611316,26 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2010,200000,1560,110,4.5,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
113000,İSTANBUL ,20614937,26 Temmuz 2022,Ford,Escort,1.6 CLX,1996,98000,1597,90,0.0,55,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
209000,İSTANBUL ,20613006,26 Temmuz 2022,Ford,Fiesta,1.4 Titanium X,2010,190000,1388,96,5.7,42,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
80000,HATAY ,20611821,26 Temmuz 2022,Ford,Taunus,1.6 S,1989,50000,1593,70,0.0,0,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
298000,,20380860,26 Temmuz 2022,Ford,Fiesta,1.25 Trend,2013,97000,1242,82,5.2,42,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
205000,BİLECİK ,20611896,26 Temmuz 2022,Ford,Fusion,1.6,2004,160000,1596,100,6.6,45,"1 değişen, 1 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
295000,KİLİS ,20611569,26 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2010,187000,1560,110,4.5,55,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
161000,HATAY ,20613871,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2008,294000,1399,68,4.3,45,8 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
243500,BURSA ,20611231,26 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2011,198000,1560,110,4.8,55,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
274500,ANKARA ,20613129,26 Temmuz 2022,Ford,Focus,1.6 Comfort,2011,212000,1596,100,6.7,55,4 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
238000,ANTALYA ,20611918,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2012,205000,1398,70,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
180000,DENİZLİ ,20611352,26 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2004,206000,1388,80,6.4,45,"1 değişen, 3 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
50000,İZMİR ,20614724,26 Temmuz 2022,Ford,Taunus,1.6 GT,1990,90000,1592,101,0.0,54,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
262000,KAYSERİ ,20614175,26 Temmuz 2022,Ford,Focus,1.6 Ghia,2006,263000,1596,115,6.4,55,3 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
349000,GAZİANTEP ,20498352,26 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2015,187000,1560,95,4.5,53,5 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
345750,ELAZIĞ ,17045856,26 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2013,162000,1560,95,4.2,53,6 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
137000,KAYSERİ ,20613243,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2003,309000,1399,68,4.3,45,6 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
121000,GAZİANTEP ,20612811,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2007,310000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
610000,İSTANBUL ,20615041,26 Temmuz 2022,Ford,Focus,1.5 Ti-VCT Trend X,2020,4100,1497,123,5.8,52,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
247000,ANKARA ,20613944,26 Temmuz 2022,Ford,Focus,1.6 Comfort,2011,235000,1596,100,6.7,55,3 değişen,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
514000,ELAZIĞ ,20611898,26 Temmuz 2022,Ford,Focus,1.5 Ti-VCT Trend X,2019,43750,1497,123,5.8,52,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
105000,ISPARTA ,20613298,26 Temmuz 2022,Ford,Fiesta,1.25 Flair,1999,287000,1242,75,7.4,40,"2 değişen, 11 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
408000,OSMANİYE ,20604324,26 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Titanium,2011,137000,1596,125,5.9,55,1 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
225000,ANKARA ,20612959,26 Temmuz 2022,Ford,Focus,1.6 Ghia,2003,262000,1596,100,6.8,55,3 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
255000,GAZİANTEP ,20615058,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium X,2012,240000,1398,70,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
220000,AĞRI ,20614165,26 Temmuz 2022,Ford,Focus,1.6 TDCi Collection,2008,245000,1560,110,4.8,55,4 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
55000,ANKARA ,20613574,26 Temmuz 2022,Ford,Taunus,1.6 GT,1991,213000,1592,101,0.0,54,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
170000,ANKARA ,20614092,26 Temmuz 2022,Ford,C-Max,1.6 TDCi Ghia,2005,343000,1560,110,4.9,55,"1 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
255000,ADANA ,20613865,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2012,185525,1398,70,4.2,45,1 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
550000,KARS ,20613586,26 Temmuz 2022,Ford,C-Max,1.6 Trend,2016,66000,1596,125,6.4,55,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
369000,KAYSERİ ,20590143,26 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2013,121000,1596,125,6.0,55,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
300000,YOZGAT ,20613982,26 Temmuz 2022,Ford,Focus,1.6 Trend,2009,200000,1596,100,6.7,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
560000,YOZGAT ,20612232,26 Temmuz 2022,Ford,Focus,1.5 TDCi Titanium,2018,74500,1499,120,3.8,55,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
157500,BURSA ,20613550,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2007,222300,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
575000,ADANA ,20614120,26 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2017,105000,1499,120,4.2,55,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
175000,KÜTAHYA ,20612684,26 Temmuz 2022,Ford,Focus,1.6 Ambiente,2000,255888,1596,100,6.9,55,"2 değişen, 9 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
445000,HATAY ,20614927,26 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2016,181000,1499,120,4.2,55,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
250000,GAZİANTEP ,20613281,26 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2011,162000,1560,110,4.5,55,"3 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
338000,ANKARA ,20612956,26 Temmuz 2022,Ford,Focus,1.6 TDCi Style,2012,210000,1560,115,4.2,53,5 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
175000,İZMİR ,20609732,26 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2005,156000,1388,80,6.4,45,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
255000,İSTANBUL ,20168864,26 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2009,209000,1560,110,4.5,55,1 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
247500,BOLU ,20480686,26 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2007,171000,1560,110,4.8,55,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
285000,İSTANBUL ,20614453,26 Temmuz 2022,Ford,Fiesta,1.25 Trend X,2015,66500,1242,82,5.2,42,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
187000,ISPARTA ,20614495,26 Temmuz 2022,Ford,Mondeo,2.0 TDCi Titanium,2008,232000,1997,140,5.9,70,11 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
198000,ESKİŞEHİR ,20614070,26 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2004,150000,1399,68,4.3,45,Belirtilmemiş,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
227000,AYDIN ,20534041,25 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2008,250000,1560,90,4.8,55,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
220000,SAKARYA ,20613515,25 Temmuz 2022,Ford,Mondeo,2.0 Ghia,2006,265000,1999,145,9.1,58,1 değişen,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
98750,BİLECİK ,20613606,25 Temmuz 2022,Ford,Escort,1.6 CLX,1999,120000,1597,90,0.0,55,1 boyalı,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
262500,SAKARYA ,16971971,25 Temmuz 2022,Ford,Fiesta,1.5 TDCi Titanium X,2014,139600,1498,75,3.7,42,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
207000,BURSA ,20613425,25 Temmuz 2022,Ford,Focus,1.6 Collection,2005,157000,1596,100,6.8,55,"1 değişen, 4 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
298000,NEVŞEHİR ,20613426,25 Temmuz 2022,Ford,Fiesta,1.5 TDCi Trend X,2014,210000,1498,75,3.7,42,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
490000,BİNGÖL ,20613103,25 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2018,94000,1499,120,4.2,55,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
450000,İZMİR ,19173694,25 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Style,2016,131000,1596,125,5.9,55,2 değişen,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
87000,KAYSERİ ,20612938,25 Temmuz 2022,Ford,Escort,1.6 CLX,1996,200000,1597,90,0.0,55,10 boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
172500,İSTANBUL ,20034018,25 Temmuz 2022,Ford,C-Max,1.6 TDCi Ghia,2006,440000,1560,110,4.9,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
317000,MANİSA ,20612879,25 Temmuz 2022,Ford,Fiesta,1.5 TDCi Titanium X,2013,178000,1498,75,3.7,42,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
235000,SAMSUN ,20612724,25 Temmuz 2022,Ford,Fusion,1.6 TDCi Cool,2008,198000,1560,90,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
205000,ZONGULDAK ,20240177,25 Temmuz 2022,Ford,Focus,1.6 Ghia,2002,220000,1596,100,7.8,55,Belirtilmemiş,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
230000,ANKARA ,20612315,25 Temmuz 2022,Ford,Focus,1.6 Ghia,2004,194000,1596,100,7.7,55,1 değişen,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
270000,KONYA ,20026148,25 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Titanium,2011,202222,1596,125,5.9,55,3 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
210000,HATAY ,20611645,25 Temmuz 2022,Ford,Focus,1.6 TDCi Collection,2011,205000,1560,90,4.7,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
450000,KAYSERİ ,20185268,25 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2016,72000,1560,95,4.5,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
245750,OSMANİYE ,20611449,25 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2009,232000,1560,110,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
610000,MARDİN ,20611200,25 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2019,75000,1499,120,4.2,55,2 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
125000,ADANA ,20338479,25 Temmuz 2022,Ford,Focus,1.6 Ambiente,2001,260000,1596,100,6.9,55,2 değişen,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
268000,KAHRAMANMARAŞ ,20611073,25 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium X,2011,91000,1398,70,4.2,45,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
184500,KONYA ,20610904,25 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2006,121000,1388,80,6.4,45,"2 değişen, 2 boyalı",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
285000,TRABZON ,20610717,25 Temmuz 2022,Ford,Fiesta,1.25 Trend X,2014,96000,1242,82,5.2,42,"1 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
262000,,20577037,25 Temmuz 2022,Ford,Focus,1.6 Trend,2007,173000,1596,100,6.7,55,8 boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
385000,ŞANLIURFA ,20610833,25 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2015,179000,1560,95,4.5,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
127000,DENİZLİ ,20610689,25 Temmuz 2022,Ford,Mondeo,2.0 GLX,1999,185000,1988,130,8.3,61,Tamamı boyalı,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
204900,ANTALYA ,20578678,25 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2008,309000,1560,90,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
539500,ANKARA ,20544528,25 Temmuz 2022,Ford,Mondeo,1.5 Style,2016,137000,1498,160,6.3,62,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
395000,BURSA ,20610552,25 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Style,2013,120000,1596,125,6.0,55,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
410000,GAZİANTEP ,20610321,25 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2016,256000,1499,120,4.2,55,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
268000,SİVAS ,20172559,25 Temmuz 2022,Ford,B-Max,1.5 TDCi Trend,2014,119850,1498,75,4.1,48,4 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
320000,BURSA ,20167643,25 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend,2012,139000,1596,125,6.0,55,Belirtilmemiş,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
193000,ANKARA ,20610438,25 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2005,206000,1399,68,4.3,45,"2 değişen, 5 boyalı",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
470000,ÇANAKKALE ,20610284,25 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2015,146000,1560,115,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
340000,ŞANLIURFA ,20610361,25 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2013,122000,1560,95,4.2,53,1 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
210000,DENİZLİ ,20610290,25 Temmuz 2022,Ford,C-Max,1.6 TDCi Ghia,2006,350000,1560,110,4.9,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
455000,GAZİANTEP ,20610452,25 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2017,110000,1560,95,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
150000,BİTLİS ,20610067,25 Temmuz 2022,Ford,Focus,1.6 Ambiente,2000,217000,1596,100,6.9,55,"1 değişen, 3 boyalı",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
